key,4,5,6
2441,Raise your <hex:024804F201F403><hex:024904F201F503>affinity<hex:0249020103><hex:0248020103> to certain elements by melding magicite to your magia board or spinning the board to change its alignment. A magia board properly configured to an enemy's aetherial tilt can enhance both offensive and defensive capabilities.<hex:02100103> <hex:02100103>Speak to the <hex:024804F201F403><hex:024904F201F503>Expedition Engineer<hex:0249020103><hex:0248020103> for further guidance.,,
2450,"A <hex:024804F201F403><hex:024904F201F503>saddlebag<hex:0249020103><hex:0248020103> for your chocobo is now available. This spacious sack can be used as a supplement to your normal storage, with features allowing for the simple transfer of items between the saddlebag and your personal and retainer inventories.",,
2451,"Your chocobo companion does not need to be summoned to access the saddlebag, however, it cannot be opened while in an <hex:024804F201F403><hex:024904F201F503>instanced dungeon<hex:0249020103><hex:0248020103>, so be sure to move items required on raids to your normal inventory before commencing the duty.",,
2460,"The <hex:024804F201F403><hex:024904F201F503>Duty Recorder<hex:0249020103><hex:0248020103> is now unlocked, allowing you to document duties for viewing at a later date. Playback features include speed adjustment, focus target switching, and more.",,
2461,Duty recording is only allowed after several conditions have been met─the first being that the recorder is enabled. Recording can be enabled from the <hex:024804F201F403><hex:024904F201F503>Duty Recorder<hex:0249020103><hex:0248020103> interface located under <hex:024804F201F403><hex:024904F201F503>Duty<hex:0249020103><hex:0248020103> in the main menu.,,
2470,The following conditions must be met to use the Duty Recorder:<hex:02100103><hex:02100103>　1. Recorder is enabled.<hex:02100103>　2. Current duty is available for recording.<hex:02100103>　3. Parties meet minimum size requirements.<hex:02100103>　4. Record ready check has been executed.,,
2471,"<hex:024804F201FA03><hex:024904F201FB03>1. Recorder settings are enabled<hex:0249020103><hex:0248020103><hex:02100103>Recorder settings can be adjusted under <hex:024804F201F403><hex:024904F201F503>Duty Recorder<hex:0249020103><hex:0248020103>, found under <hex:024804F201F403><hex:024904F201F503>Duty<hex:0249020103><hex:0248020103> in the main menu. When disabled, a recording of the duty will not be taken, even if all other conditions for recording are met.",,
2472,<hex:024804F201FA03><hex:024904F201FB03>2. Current duty is available for recording<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Not all duties are available for recording. Recordable duties are marked with a special icon. This list will change with updates.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>3. Parties meet minimum size requirements<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Duties undertaken by undersized parties cannot be recorded. This includes parties formed via the Duty Finder.,,
2473,<hex:024804F201FA03><hex:024904F201FB03>4. Record ready check has been executed<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Approval from all party members is required before recording can begin. Record ready checks are executed under <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103> in the main menu and must be performed within <hex:024804F201F403><hex:024904F201F503>5 minutes<hex:0249020103><hex:0248020103> of commencing a duty.,,
2474,4. Record ready check has been executed<hex:02100103><hex:02100103>Approval from all party members is required before recording can begin. Record ready checks are executed under <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103> in the main menu and must be performed within <hex:024804F201F403><hex:024904F201F503>5 minutes<hex:0249020103><hex:0248020103> of commencing a duty.,,
2480,"Recorded duties can be viewed in <hex:024804F201F403><hex:024904F201F503>inns<hex:0249020103><hex:0248020103> across the realm. The various playback controls, including <hex:024804F201F403><hex:024904F201F503>Group Pose<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Idling Camera<hex:0249020103><hex:0248020103> functionality, can be confirmed in the Duty Recorder help text.",,
2481,"The <hex:024804F201F403><hex:024904F201F503>message book<hex:0249020103><hex:0248020103> allows anyone visiting an apartment or estate to leave messages for the home's owner. Conversely, a greeting can be written on the book's first page for all visitors to see.",,
2482,"Consider your message carefully when writing in a message book, as you may only add one entry per day. If necessary, the message can also be removed either by the person who originally penned the entry or the message book's owner.",,
2483,"Entries left in the message book are set to public by default, allowing anyone to view them. However, they can be set to private at the owner's discretion.",,
2484,"Before leaving an estate, you can show your love of the house and its décor by leaving a <hex:024804F201F403><hex:024904F201F503>like<hex:0249020103><hex:0248020103> in the message book. You are allowed ten likes upon first viewing a message book, and accumulate an additional five likes per day up to a maximum of fifty.",,
2485,"Your companion has placed a great deal of trust in you. So much so, they are willing to allow you to change their attire using glamours.",,
2486,"Gear for the head, body, hands, legs, and feet can be used for glamours so long as it can be equipped by all races and all classes. Please note, however, a glamour prism is required for each piece of gear you wish to glamour.",,
2487,"As a reward for saving them from imminent peril, happy bunnies will help you find hidden treasure on the island.<hex:02100103><hex:02100103>They will give you hints as to the location of buried coffers each time you feed them a <hex:024804F201F403><hex:024904F201F503>lucky carrot<hex:0249020103><hex:0248020103>.",,
2488,"You can offer them as many carrots as you like, but move quickly. Happy bunnies will only accompany you for a limited time for fear of natural predators in the wilds.",,
2489,"When traveling through the portal which can appear after a successful treasure hunt, you may find yourself in a Shifting Sanctum.<hex:02100103><hex:02100103>Here you will find an <hex:024804F201FA03><hex:024904F201FB03>arcane sphere<hex:0249020103><hex:0248020103> which must be used in an unpredictable summoning ritual.<hex:02100103><hex:02100103>Slay the enemy that appears after performing the rite and a treasure coffer will appear.",,
2490,"The invocation rite can be performed up to five times, triggering one of several arcane runes in a circle around the room.<hex:02100103><hex:02100103>This rite typically results in a <hex:024804F201FA03><hex:024904F201FB03>lesser summon<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>greater summon<hex:0249020103><hex:0248020103>, or an <hex:024804F201FA03><hex:024904F201FB03>elder summon<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>The more powerful the summoning, the greater the rewards.",,
2491,"Should you mistakenly call forth <hex:024804F201FA03><hex:024904F201FB03>Atomos<hex:0249020103><hex:0248020103>, however, you will be forcibly expelled from the altar.",,
2492,"The invocation rite may produce other, unexpected, results, but the only way to be certain is to reach the altars and discover its secrets for yourself.",,
2493,"<hex:024804F201FA03><hex:024904F201FB03>Mannequins<hex:0249020103><hex:0248020103> are a unique type of furnishing that can be used to not only display gear, but also sell it.<hex:02100103><hex:02100103>When placed in an apartment or estate, you will be asked to assign a retainer to manage any gear used for display or to be sold. It is worth noting that no taxes will be collected on gear sold from mannequins.",,
2494,"Gear displayed on a mannequin can be sold separately or as a set. When sold as a set, it must be purchased directly from the mannequin. <hex:02100103><hex:02100103>It is still possible, however, to view sets of gear on the market board using advanced search options. You can then send a message directly to the seller.",,
2495,Gear sold via mannequins will also be marked with one of two unique icons when viewed on the market board to indicate they are sold separately or as a set.<hex:02100103><hex:02100103>Use your mannequin's ensembles to draw the eyes of fashion-forward adventurers and customers alike.,,
2496,You have gained access to the logos manipulator.<hex:02100103><hex:02100103>This device utilizes mnemes housed within logograms to grant players logos actions.,,
2497,"Up to three logos actions can be held at any time.<hex:02100103><hex:02100103>When enabled, they will be registered as duty actions to be used while adventuring in Eureka.",,
2498,"The logos manipulator can produce a wide variety of actions depending on the type and quantity of logograms used.<hex:02100103><hex:02100103>Only with trial and error, and perhaps a little luck, can you discover them all.",,
2499,"The functionality of the logos manipulator has been expanded.<hex:02100103><hex:02100103>The device now houses both an astral and umbral array, each of which can hold up to three logograms. Please note, however, that using a total of four or more logograms will lower the chance of a successful transubstantiation.",,
2500,"While not without risk, successful use of both arrays allows the creation of two actions to be used together during your adventures.<hex:02100103><hex:02100103>Discover the full potential of mnemes and overcome the dangers of Eureka.",,
