key,0,1,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
69610,The Harvest Begins,AktKbb202_04074,ACTOR0,ACTOR1,ACTOR2,TERRITORYTYPE0,QUESTBATTLE0,EOBJECT0,TERRITORYTYPE1,ACTOR3,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_POS_ACTOR0,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,LOC_ACTION3,LOC_ACTION4,LOC_ACTION5,EVENT_PICTURE0,QST_MANFST503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69611,On the Hunt,AktKbb211_04075,ACTOR0,POPRANGE0,ACTOR1,ITEM0,ACTOR2,ACTOR3,EOBJECT0,ENEMY0,ITEM1,EOBJECT1,EOBJECT2,BIND_ACTOR0,BIND_ACTOR1,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_POS_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69612,Dark Days,AktKbb221_04076,ACTOR0,ACTOR1,POPRANGE0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,POPRANGE1,ACTOR7,ACTOR8,ACTOR9,CUTSCENE_01,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,LOC_ACTOR5,LOC_POS_ACTOR0,LOC_POS_ACTOR1,LOC_ENPC0,LOC_ENPC1,LOC_ACTION0,LOC_ACTION1,LOC_SE0,LOC_SE1,,,,,,,,,,,,,,,,,,,,,,
69613,Thicker than Blood,AktKbb231_04077,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,EVENTRANGE0,ENEMY0,ACTOR5,EOBJECT0,ACTOR6,TERRITORYTYPE0,POPRANGE0,CUTSCENE_01,CUTSCENE_02,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_POS_ACTOR0,LOC_SE0,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,,,,,,,,,,,,,,,,,,,,,,,,,,
69614,The Killing Art,AktKbb241_04078,ACTOR0,POPRANGE0,EOBJECT0,EVENTACTION0,TERRITORYTYPE0,QUESTBATTLE0,TERRITORYTYPE1,ACTOR1,CUTSCENE_01,CUTSCENE_02,CUTSCENE_03,LOC_EOBJ0,LOC_EOBJ1,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,LOC_ACTOR5,LOC_ACTOR6,LOC_ACTOR7,LOC_ACTOR8,LOC_POS_ACTOR0,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,LOC_ACTION3,WS_GET_ACTION,WS_GET_LOG,JOBSTONE_MODEL,WS_GET_VFX1,WS_GET_SKILL0,WS_GET_SKILL1,WS_GET_SKILL2,WS_GET_SKILL3,LOC_BGM0,LOC_BGM1,QST_HEAVNA104,LOC_SE0,,,,,,,,,,,
69615,You Can Count on It,SubCts660_04079,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,LOC_SCREENIMAGE0,LOC_BGM0,LOC_BGM1,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,QST_SUBCTS650,LOC_POS_ACTOR0,LOC_POS_ACTOR1,EVENT_PICTURE0,LOC_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69616,Those Who Serve,SubCts661_04080,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,LOC_BGM0,BIND_ACTOR0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,LOC_ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69617,The Adventurer with All the Cards,SubGsc109_04081,ACTOR0,EOBJECT0,EVENTACTION0,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,HIDE_ACTOR_01,HIDE_ACTOR_02,HIDE_ACTOR_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69618,Unseasonable Chills,FesSum701_04082,ACTOR0,ACTOR1,ACTOR2,ACTOR3,EVENTACTION0,ACTOR4,ACTOR5,ACTOR6,ACTOR7,POPRANGE0,ACTOR8,ACTOR9,ACTOR10,FATE0,QST_FESSUM005,QST_FESSUM201,QST_FESSUM301,QST_FESSUM401,QST_FESSUM502,QST_FESSUM601,QST_FESANV501,QST_FESSUM104,QST_FESSUM305,QST_FESSUM403,QST_FESSUM503,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_ACTOR_08,LOC_ACTOR_09,LOC_ACTOR_10,LOC_ACTOR_11,LOC_ACTOR_12,LOC_ACTOR_13,LOC_OBJ_01,LOC_POS_01,LOC_ACTION_00,LOC_ACTION_01,LOC_ACTION_02,LOC_ACTION_03,LOC_ACTION_04,EVENT_PICT_FESSUM701,LOC_BGM_01,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03
69619,A Treat to Beat the Heat,FesSum702_04083,ACTOR0,ACTOR1,ACTOR2,ACTOR3,QST_GAIUSB314,QST_FESSUM010,QST_FESSUM104,QST_FESSUM205,QST_FESSUM305,QST_FESSUM403,QST_FESSUM505,QST_FESSUM602,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_ACTOR_08,LOC_ACTOR_09,LOC_ACTOR_10,LOC_ACTOR_11,LOC_ACTION_01,LOC_ACTION_02,LOC_POS_01,LOC_POS_02,LOC_POS_03,LOC_POS_04,LOC_POS_05,LOC_OBJ_01,LOC_OBJ_02,LOC_OBJ_03,,,,,,,,,,,,,,,,,
69620,A New Playing Field,LucKsa301_04084,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,SCREEN_IMAGE_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_OBJECT_01,CUTSCENE_01,BIND_ACTOR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69621,Resolve Unshaken,LucKsa302_04085,ACTOR0,EOBJECT0,EVENTACTION0,ACTOR1,ACTOR2,ACTOR3,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_OBJECT_01,CUTSCENE_01,CUTSCENE_02,ACTION_01,ACTION_02,ACTION_03,BIND_ACTOR_01,LOC_MARKER_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69622,Reaching Out,LucKsa303_04086,ACTOR0,EOBJECT0,EVENTACTION0,EVENTRANGE0,EVENTACTION1,EOBJECT1,ENEMY0,ENEMY1,EOBJECT2,ACTOR1,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_OBJECT_01,BIND_ACTOR_01,CUTSCENE_01,ACTION_01,BIND_ACTOR_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69623,Renewed Focus,LucKsa304_04087,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ENEMY0,EVENTACTION1,ENEMY1,EOBJECT1,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_ACTOR_12,LOC_OBJECT_01,CUTSCENE_01,PICT_01,ACTION_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69624,March of the Bloody Queen,LucKsa305_04088,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ENEMY0,ENEMY1,ENEMY2,ENEMY3,ENEMY4,EOBJECT1,POPRANGE0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,TERRITORYTYPE0,POPRANGE1,ACTOR10,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_ACTOR_08,LOC_ACTOR_09,LOC_ACTOR_10,LOC_ACTOR_11,LOC_ACTOR_12,LOC_OBJECT_01,CUTSCENE_01,CUTSCENE_02,CUTSCENE_03,CUTSCENE_04,CUTSCENE_05,CUTSCENE_06,SCREENIMAGE1,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,BIND_ACTOR_05,BIND_ACTOR_06,BIND_ACTOR_07,BIND_ACTOR_08,REWARD0,ACTION_01
69625,Fowl Demands,FesEst701_04089,ACTOR0,EOBJECT0,EVENTACTION0,ACTOR1,ACTOR2,QST_COMP_CHK01,QST_COMP_CHK02,QST_COMP_CHK03,QST_COMP_CHK04,QST_COMP_CHK05,QST_COMP_CHK06,QST_COMP_CHK07,LOC_ACTOR_CHICKEN,LOC_ACTOR_NONOTTA,LOC_ACTOR_PAWLIN,LOC_BIND_ACTOR1,LOC_ACTION0,LOC_SE0,LOC_SE1,LOC_SE2,LOC_SE3,LOC_SE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69626,A Poultry Sum,FesEst702_04090,ACTOR0,ACTOR1,ACTOR2,ACTOR3,POPRANGE0,ACTOR4,FATE0,TERRITORYTYPE0,ACTOR5,ACTOR6,EOBJECT0,ACTOR7,ACTOR8,ACTOR9,LOC_BIND_ACTOR1,LOC_BIND_ACTOR2,LOC_ACTOR_KANE,LOC_ACTOR_BODY,LOC_ACTOR_MIOUNNE,LOC_ACTOR_BADERON,LOC_ACTOR_MOMODI,LOC_ACTOR_KURENAI,LOC_ACTOR_SANANA,LOC_ACTOR_FUFUCHA,LOC_ACTOR_CHICKEN,QST_COMP_CHK01,LOC_ACTION0,LOC_SE0,LOC_BIND_OBJ,INVIS_ACTOR0,INVIS_ACTOR1,LOC_ACTOR_SYLPH,LOC_ACTOR_MOOG,LOC_ACTION1,LOC_ACTION2,LOC_ACTION3,LOC_MARKER_01,LOC_EOBJ01,LOC_BIND_ACTOR0,LOC_BIND_ACTOR3,LOC_BIND_ACTOR4,LOC_QUEST_EST_01,LOC_QUEST_EST_02,LOC_QUEST_EST_03,,,,,,
69627,Rising Calm,FesAnv701_04091,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ITEM0,ACTOR6,ACTOR7,POPRANGE0,ACTOR8,ACTOR9,ACTOR10,CUT_SCENE_01,CUT_SCENE_02,CUT_SCENE_03,LOC_POS_ACTOR1,LOC_POS_ACTOR2,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,QST_COMP_CHK_01,QST_COMP_CHK_02,QST_COMP_CHK_03,QST_COMP_CHK_04,LOC_ANV_QUEST_01,LOC_ANV_QUEST_02,LOC_ANV_QUEST_03,LOC_ANV_QUEST_04,LOC_ANV_QUEST_05,LOC_ACTION_01,LCUT_SE_01,LCUT_SE_02,LOC_BGM1,LOC_BGM2,INVIS_ACTOR_01,QST_COMP_CHK_05_001,QST_COMP_CHK_05_203,QST_COMP_CHK_05_602,,,,
69628,Where Eagles Roost,LucKsa311_04092,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69629,In Their Shadow,LucKsa312_04093,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69630,An Honor to Serve,LucKsa321_04094,ACTOR0,SCREENIMAGE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69631,A Ruined Opportunity,LucKsa322_04095,ACTOR0,ACTOR1,ITEM0,INSTANCEDUNGEON0,ITEM1,INSTANCEDUNGEON1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69632,What Dreams Are Made Of,LucKsa350_04096,ACTOR0,ACTOR1,QUEST_LUCKSA305,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69633,Spare Parts,LucKsa351_04097,ACTOR0,RITEM0,RITEM1,QUEST_LUCKSA351,QUEST_LUCKSA352,QUEST_LUCKSA353,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTION_01,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69634,Tell Me a Story,LucKsa352_04098,ACTOR0,RITEM0,RITEM1,QUEST_LUCKSA351,QUEST_LUCKSA352,QUEST_LUCKSA353,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69635,A Fond Memory,LucKsa353_04099,ACTOR0,RITEM0,RITEM1,QUEST_LUCKSA351,QUEST_LUCKSA352,QUEST_LUCKSA353,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69636,A Done Deal,LucKsa354_04100,ACTOR0,ACTOR1,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTION_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69637, Irresistible,LucKsa355_04101,ACTOR0,RITEM0,PALADIN_WEAPON_MAIN,PALADIN_WEAPON_SUB,MONK_WEAPON,WARRIOR_WEAPON,DRAGOON_WEAPON,BARD_WEAPON,WHITEMAGE_WEAPON,BLACKMAGE_WEAPON,SUMMONER_WEAPON,SCHOLAR_WEAPON,NINJA_WEAPON,MACHINIST_WEAPON,DARKKNIGHT_WEAPON,ASTROLOGIAN_WEAPON,SAMURAI_WEAPON,REDMAGE_WEAPON,GUNBREAKER_WEAPON,DANCER_WEAPON,REDMAGE_WEAPON_ORB,BASE_PALADIN_WEAPON_MAIN,BASE_PALADIN_WEAPON_SUB,BASE_MONK_WEAPON,BASE_WARRIOR_WEAPON,BASE_DRAGOON_WEAPON,BASE_BARD_WEAPON,BASE_WHITEMAGE_WEAPON,BASE_BLACKMAGE_WEAPON,BASE_SUMMONER_WEAPON,BASE_SCHOLAR_WEAPON,BASE_NINJA_WEAPON,BASE_MACHINIST_WEAPON,BASE_DARKKNIGHT_WEAPON,BASE_ASTROLOGIAN_WEAPON,BASE_SAMURAI_WEAPON,BASE_REDMAGE_WEAPON,BASE_GUNBREAKER_WEAPON,BASE_DANCER_WEAPON,LOC_ACTION_01,LOC_ACTION_02,LOC_ACTION_03,LOC_ACTION_04,NCUT_EVENT_LUCKSA355_01,MYC_WEAPON_END,LOC_BGM_01,LOC_SE_01,LOC_SE_02,LOC_SE_03,LOC_SE_04
69638,Shrouded in Peril,AktKba101_04102,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,EOBJECT0,ACTOR9,ACTOR10,ACTOR11,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,ENEMY3,ENEMY4,ENEMY5,ENEMY6,ENEMY7,ENEMY8,EOBJECT1,ACTOR12,ACTOR13,EVENTACTION0,ITEM0,ACTOR14,ACTOR15,LOC_ACTOR0,LOC_ACTOR1,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR10,BIND_ACTOR11,BIND_ACTOR20,BIND_ACTOR21,BIND_ACTOR30,BIND_ACTOR31,BIND_ACTOR32,LOC_BGM0,LOC_IDLE0,LOC_IDLE1,LOC_IDLE2,LOC_EOBJ0,LOC_POS_ACTOR0,,,
69639,To Give Voice,AktKba111_04103,ACTOR0,ACTOR1,ACTOR2,POPRANGE0,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,ACTOR15,ACTOR16,ACTOR17,ACTOR18,POPRANGE1,EVENTRANGE0,ENEMY0,ENEMY1,ACTOR19,ACTOR20,ACTOR21,ACTOR22,ACTOR23,ACTOR24,EOBJECT0,ACTOR25,ACTOR26,NCUT_EVENT_AKTKBA111_01,LOC_ACTOR_KANE,LOC_ACTOR_KEEPER,LOC_ACTOR_RAYAO,LOC_ACTOR_MOOGLE,LOC_POS_ACTOR0,LOC_POS_ACTOR1,LOC_POS_ACTOR10,LOC_BGM0,,,,,,,,
69640,A Gift Undone,AktKba121_04104,ACTOR0,EOBJECT0,EVENTACTION0,ENEMY0,EVENTACTION1,ENEMY1,EOBJECT1,EOBJECT2,EOBJECT3,ENEMY2,EOBJECT4,ENEMY3,EOBJECT5,ACTOR1,ACTOR2,EOBJECT6,EVENTACTION2,POPRANGE0,NCUT_EVENT_AKTKBA121_01,LOC_ACTOR0,LOC_ACTOR1,LOC_EOBJ0,LOC_POS_ACTOR0,LOC_POS_ACTOR1,LOC_POS_ACTOR2,LOC_IDLE0,LOC_IDLE1,LOC_IDLE2,EVENT_PICTRUE_AKTKBA121_01,EVENT_PICTRUE_AKTKBA121_02,,,,,,,,,,,,,,,,,,,,
69641,A Pact Proven,AktKba131_04105,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EOBJECT0,EVENTACTION0,ENEMY0,ACTOR6,LOC_ACTOR_KANE,LOC_ACTOR_ESUMI,LOC_ACTOR_KUPDI,LOC_QUEST_CHECK,BIND_ACTOR0,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,EVENT_PICTRUE_AKTKBA131_01,EVENT_PICTRUE_AKTKBA131_02,EVENT_PICTRUE_AKTKBA131_03,PUB_ENPC_HIDE_0,LOC_SE0,LOC_SE1,LOC_SE2,LOC_SE3,LOC_SE4,,,,,,,,,,,,,,,,,,,,,,,
69642,Hearts True,AktKba141_04106,ACTOR0,EOBJECT0,EVENTACTION0,ENEMY0,ACTOR1,ACTOR2,EOBJECT1,ENEMY1,ACTOR3,ACTOR4,EOBJECT2,ACTOR5,ACTOR6,EOBJECT3,ACTOR7,ACTOR8,EOBJECT4,POPRANGE0,NCUT_EVENT_AKTKBA141_01,LOC_ACTOR_KANE,LOC_ACTOR_KEEPER,LOC_ACTOR_PUKWA,LOC_ACTOR_KIKORI,LOC_ACTOR_SOUKO,LOC_EOBJ0,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,LOC_ACTION0,LOC_IDLE0,LOC_BGM0,LOC_SE0,LOC_SE1,LOC_SE2,LOC_SE3,LOC_SE4,,,,,,,,,,,,,,
69643,A Path Unveiled,AktKba151_04107,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,TERRITORYTYPE0,QUESTBATTLE0,ACTOR4,EOBJECT0,TERRITORYTYPE1,POPRANGE0,ACTOR5,POPRANGE1,ACTOR6,ACTOR7,LOC_ACTOR0,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,NCUT_EVENT_AKTKBA151_01,NCUT_EVENT_AKTKBA151_02,NCUT_EVENT_AKTKBA151_03,LOC_ACTION0,CHECK_QST0,LOGMES_01,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,
69644,Far from Free,AktKba201_04108,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EVENTACTION0,ACTOR6,ACTOR7,ACTOR8,ACTOR9,LOC_ACTOR_RAUBAHN,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,LOC_QUEST_CHECK,NCUT_EVENT_AKTKBA201_01,LOC_VFX_WHITE0,LOC_VFX_SCHOLAR0,LOC_VFX_ASTROLOGIAN0,LOC_VFX_SAGE0,QST_COMP_CHK01,LOC_BGM_01,LOC_BGM_02,LOC_ACTOR_01,LOC_ACTOR_02,LOC_BGM_03,BIND_ACTOR3,EVENT_PICTRUE_AKTKBA201_01,,,,,,,,,,,,,,,,,,,,,
69645,The Butcher's Blade,AktKba211_04109,ACTOR0,POPRANGE0,ACTOR1,ACTOR2,ACTOR3,EOBJECT0,EVENTACTION0,ENEMY0,EVENTACTION1,EOBJECT1,ITEM0,EOBJECT2,ENEMY1,EOBJECT3,ITEM1,ACTOR4,ACTOR5,ACTOR6,EVENTACTION2,ACTOR7,LOC_ACTOR_RAUBAHN,LOC_ACTOR_ARENVALD,LOC_ACTOR_FORDOLA,BIND_ACTOR0,BIND_ACTOR1,NCUT_EVENT_AKTKBA211_01,LOC_VFX_WHITE0,LOC_VFX_SCHOLAR0,LOC_VFX_ASTROLOGIAN0,LOC_VFX_SAGE0,LOC_QUEST_CHECK,NCUT_EVENT_AKTKBA211_02,BIND_ACTOR2,LOC_BGM_01,LOC_BGM_02,LOC_BGM_03,LOC_MARKER_01,,,,,,,,,,,,,
69646,A New Battleground,AktKba221_04110,ACTOR0,POPRANGE0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EVENTRANGE0,EOBJECT0,EVENTRANGE1,EVENTRANGE2,EVENTRANGE3,EOBJECT1,EOBJECT2,EOBJECT3,ACTOR6,ACTOR7,LOC_ACTOR_RAUBAHN,LOC_ACTOR_ARENVALD,LOC_ACTOR_RIRIRA,LOC_ACTOR_NANAMO,LOC_ACTOR_PAPASHAN,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,SEQEV_SENDOU,SEQEV_TUREARUKI,VFX_ENPC_MOVE_START,BIND_ACTOR3,LOC_MARKER_01,LOC_MARKER_02,LOC_BGM0,LOC_BGM1,BIND_ACTOR4,,,,,,,,,,,,,,,,
69647,Laying the Past to Rest,AktKba231_04111,ACTOR0,ACTOR1,ITEM0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,POPRANGE0,ACTOR6,NCUT_EVENT_AKTKBA231_01,BIND_ACTOR_01,BIND_ACTOR_02,LOC_BGM_01,LOC_BGM_02,LOC_BGM_03,LOC_BGM_04,LOC_ACTOR_01,LOC_ACTOR_02,LOC_SE_01,LOC_ACTOR_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69648,Trail of Skulls,AktKba241_04112,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,BIND_ACTOR0,BIND_ACTOR1,BIND_ACTOR2,EVENT_PICTRUE_AKTKBA241_01,EVENT_PICTRUE_AKTKBA241_02,EVENT_PICTRUE_AKTKBA241_03,BIND_ACTOR3,BIND_ACTOR4,BIND_ACTOR5,LOC_ACTOR_06,LOC_BGM_01,LOC_BGM_02,LOC_BGM_03,LOC_BGM_04,BIND_ACTOR6,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,LOC_ACTION3,LOC_POS_ACTOR0,,,,,,,,,,,,,
69649,The Gift of Mercy,AktKba251_04113,ACTOR0,POPRANGE0,ACTOR1,TERRITORYTYPE0,QUESTBATTLE0,ACTOR2,EOBJECT0,EVENTACTION0,TERRITORYTYPE1,ACTOR3,ACTOR4,ACTOR5,NCUT_EVENT_AKTKBA251_01,NCUT_EVENT_AKTKBA251_02,NCUT_EVENT_AKTKBA251_03,BIND_ACTOR_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_BGM_01,LOC_BGM_02,LOC_BGM_03,LOC_BGM_04,LOC_MARKER_01,LOC_MARKER_02,LOC_ACTOR_05,LOC_IDLE_01,LOC_ACTION_01,QST_AKTKMG101,LOC_BGM_05,LOGMES_01,,,,,,,,,,,,,,,,,,
69650,Storm Clouds Brewing,AktKba301_04114,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EVENTRANGE0,ENEMY0,ACTOR6,EOBJECT0,EVENTACTION0,ACTOR7,ACTOR8,ACTOR9,POPRANGE0,ACTOR10,QST_AKTKMG115,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_MARKER_01,LOC_BGM_01,,,,,,,,,,,,,,,,,,,,,,,,,
69651,The Crushing Tide,AktKba311_04115,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,POPRANGE0,EVENTRANGE0,ENEMY0,ACTOR6,EOBJECT0,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,SEQEV_TSURE_01,BIND_ACTOR_01,BIND_ACTOR_02,NCUT_EVENT_AKTKBA311_01,BIND_LEAD_01,BIND_ACTOR_03,LOC_ACTOR_01,INVIS_ACTOR_01,,,,,,,,,,,,,,,,,,,,,,,,,
69652,Old Heroes Never Die,AktKba321_04116,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENTACTION0,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,ACTOR15,BIND_ACTOR_01,BIND_ACTOR_02,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,INVIS_ACTOR_01,LOC_BGM_01,LOC_BGM_02,LOC_BGM_03,,,,,,,,,,,,,,,,,,,
69653,A Mother's Suffering,AktKba331_04117,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,ACTOR14,NCUT_EVENT_AKTKBA331_01,NCUT_EVENT_AKTKBA331_02,NCUT_EVENT_AKTKBA331_03,BIND_ACTOR_01,BIND_ACTOR_02,BIND_ACTOR_03,BIND_ACTOR_04,BIND_ACTOR_05,LOC_TALKSHAPE_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_ACTOR_03,LOC_ACTOR_04,LOC_ACTOR_05,LOC_ACTOR_06,LOC_ACTOR_07,LOC_BGM_01,LOC_BGM_02,BIND_ACTOR_06,BIND_ACTOR_07,BIND_ACTOR_08,BIND_ACTOR_09,BIND_ACTOR_10,BIND_ACTOR_11,LOC_SE_01,LOC_SE_02,,,,,,,,,
69654,Out of the Shadows,AktKba341_04118,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ACTOR2,BIND_ACTOR_01,LOC_ACTOR_01,LOC_ACTOR_02,LOC_BGM_01,LOC_BGM_02,EVENT_PICTRUE_AKTKBA341_01,EVENT_PICTRUE_AKTKBA341_02,EVENT_PICTRUE_AKTKBA341_03,LOC_BGM_03,LOC_BGM_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
